Date,High,Low,Open,Volume From,Volume To,Close,Currency Pair
20/06/2023,0.4956,0.4723,0.4928,62190881.99,"30,118,264.64",0.4928,XRP/USD
21/06/2023,0.503,0.4897,0.4928,75132813.76,"37,271,122.23",0.4999,XRP/USD
22/06/2023,0.5262,0.4857,0.4999,68747594.56,"34,432,852.62",0.494,XRP/USD
23/06/2023,0.5023,0.4846,0.494,51440840.45,"25,370,601.55",0.4963,XRP/USD
24/06/2023,0.4963,0.4801,0.4963,13936565.82,"6,812,990.96",0.4871,XRP/USD
25/06/2023,0.497,0.4835,0.4871,15958625.17,"7,821,216.00",0.4904,XRP/USD
26/06/2023,0.4916,0.4714,0.4904,73599505.26,"35,415,295.26",0.4791,XRP/USD
27/06/2023,0.4846,0.4764,0.4791,62289996.71,"29,894,084.12",0.4834,XRP/USD
28/06/2023,0.484,0.4519,0.4834,66385198.05,"31,283,863.19",0.465,XRP/USD
29/06/2023,0.4769,0.4618,0.465,52053134.42,"24,396,978.07",0.4744,XRP/USD
30/06/2023,0.4821,0.451,0.4744,76290309.26,"35,867,946.74",0.4732,XRP/USD
01/07/2023,0.4754,0.4647,0.4732,12908436.49,"6,074,315.65",0.4734,XRP/USD
02/07/2023,0.4957,0.47,0.4734,28018284.39,"13,573,144.28",0.4842,XRP/USD
03/07/2023,0.4911,0.4738,0.4842,88131377.33,"42,489,207.65",0.4898,XRP/USD
04/07/2023,0.4932,0.482,0.4898,40393668.78,"19,668,814.01",0.487,XRP/USD
05/07/2023,0.4916,0.4696,0.487,53512744.12,"25,566,236.47",0.4781,XRP/USD
06/07/2023,0.484,0.4613,0.4781,67436604.21,"31,812,157.41",0.4621,XRP/USD
07/07/2023,0.4706,0.4584,0.4621,56416112.25,"26,283,107.24",0.4687,XRP/USD
08/07/2023,0.4747,0.4657,0.4687,7477817.81,"3,507,861.66",0.4706,XRP/USD
09/07/2023,0.4717,0.4669,0.4706,10671927.33,"5,005,930.49",0.4682,XRP/USD
10/07/2023,0.4799,0.4631,0.4682,86795241.43,"40,747,992.09",0.4774,XRP/USD
11/07/2023,0.4784,0.4709,0.4774,56671873.44,"26,857,395.20",0.4755,XRP/USD
12/07/2023,0.4771,0.4651,0.4755,55900907.94,"26,362,041.59",0.4711,XRP/USD
13/07/2023,0.9343,0.4694,0.4711,373603937.17,"261,644,413.65",0.8159,XRP/USD
14/07/2023,0.8249,0.6689,0.8159,214985626.16,"160,942,460.27",0.719,XRP/USD
15/07/2023,0.7349,0.6934,0.719,124729834.34,"89,443,610.13",0.7147,XRP/USD
16/07/2023,0.7899,0.7039,0.7147,121251282.89,"90,857,041.57",0.7477,XRP/USD
17/07/2023,0.7645,0.7134,0.7477,118272474.44,"87,542,014.46",0.7377,XRP/USD
18/07/2023,0.7836,0.7325,0.7377,112825960.15,"84,967,596.71",0.779,XRP/USD
19/07/2023,0.8517,0.7721,0.779,149137455.63,"120,339,245.24",0.8197,XRP/USD
20/07/2023,0.8499,0.7722,0.8197,92491957.22,"74,956,849.43",0.7941,XRP/USD
21/07/2023,0.7987,0.7604,0.7941,60298726.23,"46,940,884.30",0.7717,XRP/USD
22/07/2023,0.7798,0.7221,0.7717,49409717.76,"37,572,107.00",0.7333,XRP/USD
23/07/2023,0.7516,0.7158,0.7333,36255334.21,"26,767,184.81",0.7384,XRP/USD
24/07/2023,0.7425,0.6819,0.7384,87572530.9,"61,983,862.43",0.7023,XRP/USD
25/07/2023,0.7149,0.6754,0.7023,59264473.05,"41,285,333.54",0.7087,XRP/USD
26/07/2023,0.7314,0.6945,0.7087,49988528.57,"35,445,133.93",0.7157,XRP/USD
27/07/2023,0.7312,0.7076,0.7157,46027483.64,"32,951,902.57",0.7137,XRP/USD
28/07/2023,0.7181,0.7022,0.7137,36640255.47,"26,076,576.27",0.7122,XRP/USD
29/07/2023,0.7151,0.7046,0.7122,19954437.14,"14,173,382.45",0.7122,XRP/USD
30/07/2023,0.7345,0.6842,0.7122,30425813.6,"21,626,962.96",0.7047,XRP/USD
31/07/2023,0.719,0.6878,0.7047,53945534.36,"37,905,388.59",0.6974,XRP/USD
01/08/2023,0.7077,0.6737,0.6974,42659291.92,"29,516,716.39",0.7068,XRP/USD
02/08/2023,0.7076,0.6768,0.7068,34243355.7,"23,665,202.16",0.6848,XRP/USD
03/08/2023,0.6869,0.6551,0.6848,54160680.04,"36,333,142.53",0.6628,XRP/USD
04/08/2023,0.667,0.6274,0.6628,45793110.51,"29,827,612.17",0.635,XRP/USD
05/08/2023,0.6351,0.6106,0.635,33276609.4,"20,733,357.96",0.6284,XRP/USD
06/08/2023,0.6379,0.6192,0.6284,24846913.78,"15,598,077.61",0.6232,XRP/USD
07/08/2023,0.6282,0.6001,0.6232,53033855.19,"32,675,037.27",0.6226,XRP/USD
08/08/2023,0.6478,0.6138,0.6226,51698236.02,"32,460,809.96",0.6418,XRP/USD
09/08/2023,0.665,0.632,0.6418,62594293.27,"40,534,767.72",0.643,XRP/USD
10/08/2023,0.6439,0.6241,0.643,46964462.59,"29,716,394.26",0.6325,XRP/USD
11/08/2023,0.6399,0.6255,0.6325,27386678.72,"17,300,876.85",0.6313,XRP/USD
12/08/2023,0.6326,0.6239,0.6313,12953206.31,"8,145,749.67",0.6272,XRP/USD
13/08/2023,0.6378,0.6235,0.6272,20486862.8,"12,909,056.30",0.6257,XRP/USD
14/08/2023,0.6355,0.6238,0.6257,30586736.9,"19,208,097.22",0.634,XRP/USD
15/08/2023,0.634,0.5852,0.634,45659810.54,"28,018,941.13",0.6098,XRP/USD
16/08/2023,0.6161,0.5748,0.6098,60422739.31,"35,959,730.21",0.5884,XRP/USD
17/08/2023,0.5941,0.4309,0.5884,124341485.35,"66,404,347.89",0.5068,XRP/USD
18/08/2023,0.5208,0.4838,0.5068,88182324.66,"44,293,616.03",0.506,XRP/USD
19/08/2023,0.5241,0.5009,0.506,28683522.9,"14,708,911.25",0.5198,XRP/USD
20/08/2023,0.5564,0.5161,0.5198,33471499.25,"17,960,630.24",0.5388,XRP/USD
21/08/2023,0.5393,0.5072,0.5388,49026038.37,"25,679,155.77",0.5246,XRP/USD
22/08/2023,0.5252,0.5037,0.5246,42915522.88,"22,119,313.99",0.5204,XRP/USD
23/08/2023,0.5356,0.516,0.5204,32600588.79,"17,074,393.45",0.5298,XRP/USD
24/08/2023,0.5314,0.512,0.5298,31714406.28,"16,550,306.14",0.5183,XRP/USD
25/08/2023,0.5314,0.5078,0.5183,32085362.03,"16,601,148.65",0.5257,XRP/USD
26/08/2023,0.5275,0.518,0.5257,10688731.24,"5,594,657.37",0.5232,XRP/USD
27/08/2023,0.5299,0.5161,0.5232,15088573.88,"7,925,195.44",0.5238,XRP/USD
28/08/2023,0.5241,0.5114,0.5238,30736144.2,"15,924,720.02",0.523,XRP/USD
29/08/2023,0.5473,0.5126,0.523,44796758.56,"23,785,337.13",0.5398,XRP/USD
30/08/2023,0.5402,0.5221,0.5398,35260987.01,"18,699,360.74",0.5283,XRP/USD
31/08/2023,0.5283,0.5018,0.5283,42671838.89,"22,021,029.43",0.5109,XRP/USD
01/09/2023,0.5116,0.4871,0.5109,36750078.34,"18,400,953.23",0.4981,XRP/USD
02/09/2023,0.5024,0.4945,0.4981,11696139.35,"5,818,865.75",0.4989,XRP/USD
03/09/2023,0.5101,0.4974,0.4989,16828320.74,"8,478,189.18",0.5047,XRP/USD
04/09/2023,0.5125,0.4974,0.5047,20607458.32,"10,411,639.65",0.5082,XRP/USD
05/09/2023,0.5083,0.4994,0.5082,24638369.0,"12,402,218.43",0.505,XRP/USD
06/09/2023,0.5051,0.4924,0.505,25733033.02,"12,875,968.72",0.5032,XRP/USD
07/09/2023,0.5063,0.496,0.5032,31709884.99,"15,877,594.69",0.5051,XRP/USD
08/09/2023,0.5073,0.4949,0.5051,22464755.94,"11,276,253.21",0.5049,XRP/USD
09/09/2023,0.5049,0.5014,0.5049,6626021.68,"3,334,044.06",0.5037,XRP/USD
10/09/2023,0.5037,0.4933,0.5037,17792416.95,"8,857,321.76",0.4969,XRP/USD
11/09/2023,0.4978,0.4615,0.4969,56893574.65,"27,262,757.27",0.4742,XRP/USD
12/09/2023,0.4854,0.4699,0.4742,39945279.01,"19,041,833.78",0.4801,XRP/USD
13/09/2023,0.4889,0.4739,0.4801,33098891.53,"15,886,460.49",0.4832,XRP/USD
14/09/2023,0.4932,0.4799,0.4832,47271400.51,"22,968,642.58",0.4889,XRP/USD
15/09/2023,0.5073,0.4879,0.4889,34222388.79,"16,987,210.36",0.5005,XRP/USD
16/09/2023,0.5034,0.4975,0.5005,9309720.83,"4,660,812.18",0.4997,XRP/USD
17/09/2023,0.5003,0.4902,0.4997,11066342.15,"5,482,148.57",0.4927,XRP/USD
18/09/2023,0.5065,0.488,0.4927,38706609.09,"19,239,042.37",0.503,XRP/USD
19/09/2023,0.516,0.5008,0.503,34090234.09,"17,386,095.78",0.514,XRP/USD
20/09/2023,0.525,0.5074,0.514,106281111.46,"54,952,888.09",0.5213,XRP/USD
21/09/2023,0.5215,0.5004,0.5213,85756614.55,"43,675,990.98",0.5071,XRP/USD
22/09/2023,0.5167,0.504,0.5071,65676876.12,"33,562,695.33",0.5122,XRP/USD
23/09/2023,0.5135,0.5057,0.5122,27217975.78,"13,898,125.13",0.5077,XRP/USD
24/09/2023,0.5115,0.4993,0.5077,35917527.53,"18,208,118.50",0.5021,XRP/USD
25/09/2023,0.5067,0.4914,0.5021,100777740.53,"50,293,725.74",0.5054,XRP/USD
26/09/2023,0.507,0.4969,0.5054,75905521.46,"38,096,583.30",0.5017,XRP/USD
27/09/2023,0.5067,0.4965,0.5017,100529416.48,"50,377,388.52",0.4988,XRP/USD
28/09/2023,0.5098,0.4947,0.4988,114938953.17,"57,583,085.51",0.5097,XRP/USD
29/09/2023,0.5487,0.5061,0.5097,178405599.5,"94,234,609.62",0.5215,XRP/USD
30/09/2023,0.5216,0.5138,0.5215,41710551.72,"21,553,774.68",0.515,XRP/USD
01/10/2023,0.5258,0.5139,0.515,35919216.94,"18,659,671.03",0.524,XRP/USD
02/10/2023,0.5256,0.5084,0.524,87330707.12,"45,350,366.06",0.5123,XRP/USD
03/10/2023,0.5481,0.5061,0.5123,112131014.37,"58,716,656.41",0.5391,XRP/USD
04/10/2023,0.5422,0.52,0.5391,174162729.93,"92,667,589.43",0.5328,XRP/USD
05/10/2023,0.5328,0.5166,0.5328,92804877.82,"48,673,241.76",0.523,XRP/USD
06/10/2023,0.5294,0.5172,0.523,58406084.0,"30,538,509.65",0.5258,XRP/USD
07/10/2023,0.5259,0.5202,0.5258,20905159.41,"10,929,149.55",0.522,XRP/USD
08/10/2023,0.5237,0.5158,0.522,21748700.66,"11,304,245.96",0.5178,XRP/USD
09/10/2023,0.5202,0.4904,0.5178,77688189.59,"39,208,115.30",0.5029,XRP/USD
10/10/2023,0.5029,0.492,0.5029,63851250.51,"31,783,327.86",0.4964,XRP/USD
11/10/2023,0.4976,0.4792,0.4964,98678188.86,"48,098,141.90",0.4888,XRP/USD
12/10/2023,0.4888,0.4743,0.4888,97072663.78,"46,660,276.72",0.4829,XRP/USD
13/10/2023,0.4903,0.4785,0.4829,60010419.83,"28,986,053.10",0.4851,XRP/USD
14/10/2023,0.4883,0.4834,0.4851,19908791.82,"9,667,063.17",0.4867,XRP/USD
15/10/2023,0.49,0.4853,0.4867,24913732.8,"12,147,629.81",0.4874,XRP/USD
16/10/2023,0.5102,0.4855,0.4874,110986991.78,"54,804,425.03",0.4978,XRP/USD
17/10/2023,0.4981,0.4847,0.4978,60905282.82,"29,935,625.87",0.4913,XRP/USD
18/10/2023,0.4924,0.4866,0.4913,63102153.93,"30,883,677.20",0.488,XRP/USD
19/10/2023,0.5246,0.4775,0.488,125283637.62,"62,203,284.25",0.5201,XRP/USD
20/10/2023,0.5307,0.5088,0.5201,133192031.41,"69,096,694.67",0.5151,XRP/USD
21/10/2023,0.532,0.5113,0.5151,47438075.08,"24,704,608.65",0.5211,XRP/USD
22/10/2023,0.5241,0.5124,0.5211,39320608.97,"20,425,415.10",0.5227,XRP/USD
23/10/2023,0.5528,0.5203,0.5227,152653790.93,"81,473,691.00",0.5477,XRP/USD
24/10/2023,0.5863,0.536,0.5477,240317502.57,"133,946,452.48",0.559,XRP/USD
25/10/2023,0.5638,0.5406,0.559,121581127.54,"67,354,560.53",0.5555,XRP/USD
26/10/2023,0.5692,0.5432,0.5555,111362571.96,"61,694,202.67",0.5535,XRP/USD
27/10/2023,0.5584,0.535,0.5535,74961958.51,"41,111,203.78",0.5432,XRP/USD
28/10/2023,0.5504,0.5407,0.5432,27676055.2,"15,100,767.91",0.5449,XRP/USD
29/10/2023,0.5614,0.5408,0.5449,36130359.9,"19,995,434.89",0.5561,XRP/USD
30/10/2023,0.5837,0.5498,0.5561,116841629.43,"66,491,192.88",0.5786,XRP/USD
31/10/2023,0.6185,0.5634,0.5786,147703390.45,"87,582,488.85",0.5999,XRP/USD
01/11/2023,0.6166,0.5805,0.5999,137909684.63,"82,920,623.74",0.6091,XRP/USD
02/11/2023,0.6258,0.5878,0.6091,134018155.47,"81,640,880.44",0.6054,XRP/USD
03/11/2023,0.6153,0.5917,0.6054,90073704.77,"54,449,876.07",0.6125,XRP/USD
04/11/2023,0.6181,0.6092,0.6125,43834050.72,"26,879,593.57",0.6155,XRP/USD
05/11/2023,0.6632,0.6146,0.6155,127802848.89,"82,032,495.29",0.6613,XRP/USD
06/11/2023,0.7325,0.6592,0.6613,251924654.61,"176,521,872.99",0.715,XRP/USD
07/11/2023,0.7154,0.6514,0.715,236702966.79,"161,773,200.70",0.6855,XRP/USD
08/11/2023,0.6978,0.6729,0.6855,144277009.7,"99,089,177.83",0.6874,XRP/USD
09/11/2023,0.7061,0.6306,0.6874,272791059.78,"185,163,182.01",0.6668,XRP/USD
10/11/2023,0.6709,0.6371,0.6668,155656691.08,"102,336,102.98",0.6597,XRP/USD
11/11/2023,0.6871,0.6408,0.6597,129969464.56,"86,441,233.34",0.6627,XRP/USD
12/11/2023,0.6709,0.6464,0.6627,68811915.51,"45,594,220.22",0.6616,XRP/USD
13/11/2023,0.7473,0.6403,0.6616,279864865.39,"190,508,981.63",0.6704,XRP/USD
14/11/2023,0.6721,0.5976,0.6704,204181196.78,"131,158,266.97",0.6294,XRP/USD
15/11/2023,0.6506,0.6171,0.6294,151384692.16,"96,328,822.70",0.6485,XRP/USD
16/11/2023,0.6525,0.6037,0.6485,168980814.52,"106,496,890.24",0.612,XRP/USD
17/11/2023,0.6243,0.5862,0.612,122328518.61,"74,352,120.43",0.6135,XRP/USD
18/11/2023,0.6147,0.5902,0.6135,61887826.86,"37,478,703.04",0.611,XRP/USD
19/11/2023,0.6288,0.6018,0.611,69309295.23,"42,766,151.03",0.6261,XRP/USD
20/11/2023,0.6284,0.6074,0.6261,100220736.62,"62,147,973.40",0.6125,XRP/USD
21/11/2023,0.6179,0.5746,0.6125,153843347.26,"92,709,349.53",0.579,XRP/USD
22/11/2023,0.6164,0.5781,0.579,105151819.64,"62,830,635.97",0.6112,XRP/USD
23/11/2023,0.624,0.6062,0.6112,83732754.65,"51,504,952.85",0.6206,XRP/USD
24/11/2023,0.6255,0.6158,0.6206,77384493.35,"48,059,346.81",0.6217,XRP/USD
25/11/2023,0.6237,0.6163,0.6217,34630498.6,"21,488,366.85",0.6231,XRP/USD
26/11/2023,0.6376,0.6077,0.6231,66884512.43,"41,636,926.50",0.6159,XRP/USD
27/11/2023,0.6169,0.5945,0.6159,92244327.81,"55,784,209.73",0.6039,XRP/USD
28/11/2023,0.6139,0.5959,0.6039,76068375.77,"46,093,208.73",0.6109,XRP/USD
29/11/2023,0.617,0.6042,0.6109,86871903.11,"53,048,318.28",0.6092,XRP/USD
30/11/2023,0.6098,0.5988,0.6092,84964805.72,"51,328,256.52",0.6063,XRP/USD
09/06/2018,157.04,153.73,158.35,140368.43,"21,758,148.84",155.01,XMR/USD
10/06/2018,139.95,132.36,155.01,204663.67,"28,572,351.88",139.61,XMR/USD
11/06/2018,142.91,134.79,139.61,162931.7,"22,499,526.60",138.09,XMR/USD
12/06/2018,131.86,121.17,138.09,184519.29,"23,108,744.55",125.24,XMR/USD
13/06/2018,121.98,113.97,125.24,222785.4,"27,147,381.98",121.85,XMR/USD
14/06/2018,136.39,124.43,121.85,205765.79,"27,325,443.29",132.8,XMR/USD
15/06/2018,129.73,121.47,132.81,194981.65,"23,822,304.44",122.18,XMR/USD
16/06/2018,129.09,122.65,122.11,156732.0,"19,854,870.57",126.68,XMR/USD
17/06/2018,125.99,122.12,126.68,165005.37,"20,373,667.39",123.47,XMR/USD
18/06/2018,129.19,124.69,123.47,163658.42,"20,802,874.23",127.11,XMR/USD
19/06/2018,129.23,124.98,127.17,178779.09,"22,513,134.20",125.93,XMR/USD
20/06/2018,127.45,121.97,125.99,192933.58,"23,663,195.12",122.65,XMR/USD
21/06/2018,123.59,121.37,122.72,172932.67,"21,373,193.05",123.59,XMR/USD
22/06/2018,111.89,107.29,123.59,225613.5,"24,848,338.55",110.14,XMR/USD
23/06/2018,120.06,111.61,110.2,195385.62,"22,470,512.95",115.01,XMR/USD
24/06/2018,124.08,113.8,115.0,254553.56,"30,863,776.12",121.25,XMR/USD
25/06/2018,130.22,122.58,121.25,189718.12,"24,098,470.18",127.02,XMR/USD
26/06/2018,127.8,119.39,127.02,191721.14,"23,100,334.09",120.49,XMR/USD
27/06/2018,130.2,121.23,120.63,194763.72,"25,119,255.42",128.97,XMR/USD
28/06/2018,128.99,114.78,128.91,266165.65,"31,082,760.51",116.78,XMR/USD
29/06/2018,127.86,121.84,116.77,171012.93,"21,632,363.01",126.5,XMR/USD
30/06/2018,134.86,127.45,126.5,132992.96,"17,366,356.50",130.58,XMR/USD
01/07/2018,133.06,126.21,130.65,159014.44,"20,633,737.40",129.76,XMR/USD
02/07/2018,142.5,133.77,129.83,173311.56,"24,399,017.16",140.78,XMR/USD
03/07/2018,141.45,135.46,140.8,148248.54,"20,507,009.28",138.33,XMR/USD
04/07/2018,144.12,137.93,138.24,147278.04,"20,420,816.37",138.65,XMR/USD
05/07/2018,139.19,133.24,138.65,143285.55,"19,766,218.57",137.95,XMR/USD
06/07/2018,140.09,131.58,137.75,162244.87,"21,604,971.99",133.16,XMR/USD
07/07/2018,137.32,133.67,133.16,135577.4,"18,169,097.01",134.01,XMR/USD
08/07/2018,138.17,132.6,134.01,121237.63,"16,678,462.39",137.57,XMR/USD
09/07/2018,140.11,134.91,137.57,162995.76,"22,044,210.82",135.24,XMR/USD
10/07/2018,129.1,120.71,135.24,152004.77,"18,358,555.08",120.78,XMR/USD
11/07/2018,129.55,122.39,120.78,185746.91,"23,232,049.88",125.07,XMR/USD
12/07/2018,124.88,119.38,125.07,158977.39,"19,187,693.42",120.69,XMR/USD
13/07/2018,124.22,118.99,120.7,122446.53,"14,966,549.31",122.23,XMR/USD
14/07/2018,123.68,121.17,122.22,112534.67,"13,869,180.67",123.24,XMR/USD
15/07/2018,125.57,122.51,123.24,117640.33,"14,599,526.11",124.1,XMR/USD
16/07/2018,137.17,129.62,124.1,156201.57,"21,162,978.30",135.49,XMR/USD
17/07/2018,153.71,143.31,135.48,169421.25,"24,428,757.87",144.19,XMR/USD
18/07/2018,147.67,138.66,144.19,142933.06,"19,966,853.55",139.69,XMR/USD
19/07/2018,145.81,139.53,139.69,144538.33,"20,167,454.87",139.53,XMR/USD
20/07/2018,137.22,128.71,139.6,191810.08,"24,870,839.66",129.66,XMR/USD
21/07/2018,132.48,129.59,129.66,124599.79,"16,461,169.32",132.11,XMR/USD
22/07/2018,132.88,127.48,132.04,158546.04,"20,269,873.27",127.85,XMR/USD
23/07/2018,142.47,131.75,127.85,193671.32,"25,874,213.34",133.6,XMR/USD
24/07/2018,149.95,142.14,133.6,183165.86,"26,988,874.22",147.35,XMR/USD
25/07/2018,144.78,138.24,147.35,152472.9,"21,825,341.35",143.14,XMR/USD
26/07/2018,140.09,135.89,143.14,164522.74,"22,460,759.63",136.52,XMR/USD
27/07/2018,142.71,139.68,136.52,130922.95,"18,362,563.61",140.25,XMR/USD
28/07/2018,142.64,139.84,140.25,110649.31,"15,491,688.87",140.01,XMR/USD
29/07/2018,141.0,134.76,140.01,150794.66,"20,431,877.55",135.49,XMR/USD
30/07/2018,135.89,131.47,135.49,145183.68,"19,134,931.32",131.8,XMR/USD
31/07/2018,127.94,120.9,131.8,171071.83,"20,855,080.76",121.91,XMR/USD
01/08/2018,130.3,119.57,121.92,162048.18,"20,806,319.16",128.4,XMR/USD
02/08/2018,128.52,120.68,128.4,130054.12,"15,910,398.99",122.34,XMR/USD
03/08/2018,120.76,116.68,122.34,119583.45,"14,352,019.18",120.02,XMR/USD
04/08/2018,115.65,111.37,120.02,108395.84,"12,361,538.83",114.04,XMR/USD
05/08/2018,117.61,113.38,114.04,120305.51,"14,131,935.19",117.47,XMR/USD
06/08/2018,116.76,113.36,117.47,125834.57,"14,263,993.99",113.36,XMR/USD
07/08/2018,111.61,107.71,113.35,141881.22,"15,290,972.71",107.77,XMR/USD
08/08/2018,101.38,93.14,107.77,189199.22,"17,908,160.48",94.65,XMR/USD
09/08/2018,104.1,98.48,94.65,154125.15,"15,449,880.61",100.24,XMR/USD
10/08/2018,95.32,91.13,100.24,152017.82,"13,919,168.25",91.56,XMR/USD
11/08/2018,94.57,89.58,91.62,195278.68,"18,175,811.42",93.08,XMR/USD
12/08/2018,96.05,92.95,93.08,122047.18,"11,359,343.85",93.07,XMR/USD
13/08/2018,94.39,87.62,93.07,187685.23,"16,468,896.96",87.75,XMR/USD
14/08/2018,87.97,80.9,87.75,235416.24,"19,790,637.23",84.07,XMR/USD
15/08/2018,90.66,85.08,84.13,164796.7,"14,713,403.79",89.28,XMR/USD
16/08/2018,91.51,89.1,89.28,144097.32,"13,121,914.65",91.06,XMR/USD
17/08/2018,102.1,94.78,91.06,163083.84,"16,241,915.53",99.59,XMR/USD
18/08/2018,103.52,95.89,99.59,179914.17,"17,679,012.49",98.26,XMR/USD
19/08/2018,100.72,96.88,98.26,119405.81,"11,785,722.70",98.7,XMR/USD
20/08/2018,99.06,92.54,98.7,137629.42,"12,788,514.42",92.92,XMR/USD
21/08/2018,97.17,93.21,92.92,151277.31,"14,375,860.14",95.03,XMR/USD
22/08/2018,93.26,89.06,95.03,139907.52,"12,585,159.47",89.95,XMR/USD
23/08/2018,92.53,89.98,89.95,137713.73,"12,399,928.99",90.04,XMR/USD
24/08/2018,94.6,91.04,90.04,230009.16,"21,572,849.11",93.79,XMR/USD
25/08/2018,96.38,92.33,93.79,118140.82,"10,940,308.15",92.6,XMR/USD
26/08/2018,95.03,91.47,92.61,106751.83,"10,130,201.24",94.89,XMR/USD
27/08/2018,105.81,96.68,94.89,174653.22,"18,419,781.33",105.46,XMR/USD
28/08/2018,108.21,103.32,105.47,127061.16,"13,695,792.33",107.79,XMR/USD
29/08/2018,108.39,102.18,107.79,109972.32,"11,407,969.82",103.73,XMR/USD
30/08/2018,105.4,98.61,103.66,234111.1,"24,233,228.68",103.51,XMR/USD
31/08/2018,117.56,103.86,103.51,301159.2,"35,065,991.61",116.44,XMR/USD
01/09/2018,125.84,117.92,116.44,244738.18,"29,688,274.86",121.31,XMR/USD
02/09/2018,125.65,117.55,121.31,155031.29,"18,608,826.56",120.03,XMR/USD
03/09/2018,136.39,119.37,120.03,231560.7,"31,345,985.48",135.37,XMR/USD
04/09/2018,141.58,134.5,135.37,209109.37,"28,880,341.09",138.11,XMR/USD
05/09/2018,139.94,113.19,138.1,119118.86,"14,892,846.36",114.76,XMR/USD
06/09/2018,118.19,109.78,114.66,226813.06,"26,614,860.08",117.34,XMR/USD
07/09/2018,117.85,110.73,117.41,167746.93,"18,596,370.34",110.86,XMR/USD
08/09/2018,109.56,102.24,110.88,133668.91,"13,915,025.28",104.1,XMR/USD
09/09/2018,108.05,101.98,104.1,203867.02,"21,466,550.85",105.3,XMR/USD
10/09/2018,108.91,104.48,105.23,184717.43,"19,544,528.99",105.81,XMR/USD
11/09/2018,107.91,102.18,105.81,156337.38,"16,446,453.71",105.2,XMR/USD
12/09/2018,106.34,98.23,105.2,201467.05,"20,963,723.64",104.06,XMR/USD
13/09/2018,115.88,106.01,104.12,160441.69,"17,977,799.41",112.05,XMR/USD
14/09/2018,116.94,110.2,112.05,194568.68,"22,690,299.79",116.62,XMR/USD
15/09/2018,122.22,116.81,116.61,147880.43,"17,640,485.43",119.29,XMR/USD
16/09/2018,118.93,113.99,119.3,130444.81,"15,267,771.91",117.04,XMR/USD
17/09/2018,115.71,106.07,117.04,202028.48,"21,454,353.99",106.19,XMR/USD
18/09/2018,112.97,105.41,106.19,161432.35,"18,082,790.77",112.01,XMR/USD
19/09/2018,113.71,108.84,112.01,179831.87,"19,723,138.03",109.68,XMR/USD
20/09/2018,116.2,111.32,109.61,156211.91,"18,130,775.32",116.07,XMR/USD
21/09/2018,124.56,118.81,116.07,175305.37,"21,764,410.90",124.15,XMR/USD
22/09/2018,124.12,119.82,124.15,83803.93,"10,249,998.84",122.31,XMR/USD
23/09/2018,126.95,120.85,122.31,260333.87,"31,827,702.51",122.26,XMR/USD
24/09/2018,120.94,114.55,122.26,113547.7,"13,044,654.83",114.88,XMR/USD
25/09/2018,116.39,111.76,114.88,98987.24,"11,521,554.39",116.39,XMR/USD
26/09/2018,117.43,113.16,116.39,108560.89,"12,488,223.82",115.03,XMR/USD
27/09/2018,121.09,116.94,115.03,151095.37,"18,002,535.36",119.15,XMR/USD
28/09/2018,119.7,115.85,119.08,110268.49,"12,899,400.86",116.98,XMR/USD
29/09/2018,117.68,113.52,116.85,118842.91,"13,608,585.75",114.51,XMR/USD
30/09/2018,116.64,114.72,114.51,82599.29,"9,563,548.23",115.78,XMR/USD
01/10/2018,116.4,113.7,115.72,73195.02,"8,380,013.87",114.49,XMR/USD
02/10/2018,119.29,112.04,114.49,113152.68,"13,179,983.37",116.48,XMR/USD
03/10/2018,116.86,112.25,116.48,79415.45,"9,084,620.90",114.39,XMR/USD
04/10/2018,116.26,113.44,114.4,70873.05,"8,128,128.16",114.69,XMR/USD
05/10/2018,116.01,114.35,114.69,42072.27,"4,852,851.62",115.35,XMR/USD
06/10/2018,115.32,113.35,115.35,64965.07,"7,462,060.37",114.86,XMR/USD
07/10/2018,115.26,113.01,114.86,53780.66,"6,106,244.30",113.54,XMR/USD
08/10/2018,115.51,113.38,113.61,66738.96,"7,620,368.04",114.18,XMR/USD
09/10/2018,114.2,112.87,114.18,60905.68,"6,902,884.78",113.34,XMR/USD
10/10/2018,114.31,112.01,113.34,63063.07,"7,196,489.77",114.12,XMR/USD
11/10/2018,107.86,100.16,114.18,126941.77,"12,714,329.15",100.16,XMR/USD
12/10/2018,103.76,100.2,100.16,77386.37,"7,807,411.74",100.89,XMR/USD
13/10/2018,103.16,100.97,100.91,56183.96,"5,781,811.17",102.91,XMR/USD
14/10/2018,103.39,100.51,102.91,65224.78,"6,563,700.84",100.63,XMR/USD
15/10/2018,110.36,103.55,100.57,151441.78,"16,282,561.86",107.52,XMR/USD
16/10/2018,108.36,105.99,107.52,76634.56,"8,298,846.36",108.29,XMR/USD
17/10/2018,108.41,106.18,108.29,83288.04,"8,903,632.67",106.9,XMR/USD
18/10/2018,106.61,102.59,106.93,80218.86,"8,317,873.19",103.69,XMR/USD
19/10/2018,105.71,103.25,103.7,62007.92,"6,482,529.00",104.54,XMR/USD
20/10/2018,105.86,104.04,104.48,56763.02,"5,927,938.73",104.43,XMR/USD
21/10/2018,106.57,104.55,104.43,71448.0,"7,553,503.19",105.72,XMR/USD
22/10/2018,106.45,104.83,105.72,77206.69,"8,214,004.64",106.39,XMR/USD
